45, query 1029 sent to 0 with 40.0365675375,40.0564783053,40.5697268536,44.5293321945,50.0954987188,55.6616652431,61.2278317674,66.7939982917,72.360164816,77.9263313403,83.4924978647,89.058664389,94.6248309133
46, query 1030 sent to 1 with 40.0365675375,39.2553487392,39.7583323165,43.6387455506,49.0935887444,54.5484319382,60.0032751321,65.4581183259,70.9129615197,76.3678047135,81.8226479074,87.2774911012,92.732334295
46, query 1031 sent to 2 with 39.2358361867,39.2553487392,38.9631656702,42.7659706396,48.1117169695,53.4574632995,58.8032096294,64.1489559594,69.4947022893,74.8404486193,80.1861949492,85.5319412792,90.8776876091
46, query 1032 sent to 0 with 38.451119463,38.4702417644,38.9631656702,41.9106512268,47.1494826301,52.3883140335,57.6271454368,62.8659768402,68.1048082435,73.3436396469,78.5824710502,83.8213024536,89.0601338569
46, query 1033 sent to 1 with 38.451119463,37.7008369291,38.1839023568,41.0724382023,46.2064929775,51.3405477528,56.4746025281,61.6086573034,66.7427120787,71.8767668539,77.0108216292,82.1448764045,87.2789311798
47, query 1034 sent to 2 with 37.6820970737,37.7008369291,37.4202243096,40.2509894382,45.282363118,50.3137367978,55.3451104775,60.3764841573,65.4078578371,70.4392315169,75.4706051966,80.5019788764,85.5333525562
47, query 1035 sent to 0 with 36.9284551323,36.9468201905,37.4202243096,39.4459696494,44.3767158556,49.3074620618,54.238208268,59.1689544742,64.0997006804,69.0304468865,73.9611930927,78.8919392989,83.8226855051
47, query 1036 sent to 1 with 36.9284551323,36.2078837867,36.6718198234,38.6570502565,43.4891815385,48.3213128206,53.1534441026,57.9855753847,62.8177066667,67.6498379488,72.4819692309,77.3141005129,82.146231795
47, query 1037 sent to 2 with 36.1898860296,36.2078837867,35.938383427,37.8839092513,42.6193979077,47.3548865642,52.0903752206,56.825863877,61.5613525334,66.2968411898,71.0323298462,75.7678185027,80.5033071591
48, query 1038 sent to 0 with 35.466088309,35.483726111,35.938383427,37.1262310663,41.7670099496,46.4077888329,51.0485677162,55.6893465995,60.3301254827,64.970904366,69.6116832493,74.2524621326,78.8932410159
48, query 1039 sent to 1 with 35.466088309,34.7740515888,35.2196157584,36.383706445,40.9316697506,45.4796330562,50.0275963618,54.5755596675,59.1235229731,63.6714862787,68.2194495843,72.76741289,77.3153761956
48, query 1040 sent to 2 with 34.7567665429,34.7740515888,34.5152234433,35.6560323161,40.1130363556,44.5700403951,49.0270444346,53.4840484741,57.9410525136,62.3980565531,66.8550605926,71.3120646322,75.7690686717
49, query 1041 sent to 0 with 34.061631212,34.078570557,34.5152234433,34.9429116698,39.3107756285,43.6786395872,48.0465035459,52.4143675046,56.7822314634,61.1500954221,65.5179593808,69.8858233395,74.2536872982
49, query 1042 sent to 1 with 34.061631212,33.3969991459,33.8249189744,34.2440534364,38.5245601159,42.8050667954,47.085573475,51.3660801545,55.6465868341,59.9270935136,64.2076001932,68.4881068727,72.7686135523
49, query 1043 sent to 2 with 33.3803985878,33.3969991459,33.1484205949,33.5591723676,37.7540689136,41.9489654595,46.1438620055,50.3387585514,54.5336550974,58.7285516434,62.9234481893,67.1183447353,71.3132412812
49, query 1044 sent to 0 with 32.712790616,32.7290591629,33.1484205949,32.8879889203,36.9989875353,41.1099861503,45.2209847654,49.3319833804,53.4429819955,57.5539806105,61.6649792255,65.7759778406,69.8869764556
50, query 1045 sent to 1 with 32.712790616,32.0744779797,32.485452183,32.2302291419,36.2590077846,40.2877864273,44.3165650701,48.3453437128,52.3741223555,56.4029009983,60.431679641,64.4604582837,68.4892369265
50, query 1046 sent to 3 with 32.0585348037,32.0744779797,31.8357431394,31.585624559,35.5338276289,39.4820306988,43.4302337687,47.3784368386,51.3266399084,55.2748429783,59.2230460482,63.1712491181,67.119452188
50, query 1047 sent to 2 with 31.4173641076,31.4329884201,31.1990282766,31.585624559,34.8231510763,38.6923900848,42.5616290933,46.4308681018,50.3001071103,54.1693461187,58.0385851272,61.9078241357,65.7770631442
50, query 1048 sent to 0 with 30.7890168255,30.8043286517,31.1990282766,30.9539120679,34.1266880548,37.9185422831,41.7103965114,45.5022507397,49.2941049681,53.0859591964,56.8778134247,60.669667653,64.4615218813
51, query 1049 sent to 1 with 30.7890168255,30.1882420787,30.575047711,30.3348338265,33.4441542937,37.1601714375,40.8761885812,44.592205725,48.3082228687,52.0242400124,55.7402571562,59.4562742999,63.1722914437
51, query 1050 sent to 3 with 30.1732364889,30.1882420787,29.9635467568,29.72813715,32.7752712078,36.4169680087,40.0586648096,43.7003616105,47.3420584113,50.9837552122,54.6254520131,58.2671488139,61.9088456148
51, query 1051 sent to 2 with 29.5697717592,29.5844772371,29.3642758217,29.72813715,32.1197657837,35.6886286485,39.2574915134,42.8263543782,46.3952172431,49.964080108,53.5329429728,57.1018058377,60.6706687025
51, query 1052 sent to 0 with 28.978376324,28.9927876923,29.3642758217,29.133574407,31.477370468,34.9748560756,38.4723416831,41.9698272907,45.4673128982,48.9647985058,52.4622841134,55.9597697209,59.4572553285
52, query 1053 sent to 1 with 28.978376324,28.4129319385,28.7769903052,28.5509029188,30.8478230586,34.2753589541,37.7028948495,41.1304307449,44.5579666403,47.9855025357,51.4130384311,54.8405743265,58.2681102219
52, query 1054 sent to 3 with 28.3988087975,28.4129319385,28.2014504991,27.9798848605,30.2308665975,33.589851775,36.9488369525,40.30782213,43.6668073075,47.025792485,50.3847776625,53.74376284,57.1027480175
52, query 1055 sent to 2 with 27.8308326216,27.8446732997,27.6374214892,27.9798848605,29.6262492655,32.9180547395,36.2098602134,39.5016656874,42.7934711613,46.0852766353,49.3770821092,52.6688875832,55.9606930571
52, query 1056 sent to 0 with 27.2742159691,27.2877798337,27.6374214892,27.4202871632,29.0337242802,32.2596936447,35.4856630092,38.7116323736,41.9376017381,45.1635711026,48.389540467,51.6155098315,54.841479196
53, query 1057 sent to 1 with 27.2742159691,26.7420242371,27.0846730594,26.87188142,28.4530497946,31.6144997718,34.775949749,37.9373997261,41.0988497033,44.2602996805,47.4217496577,50.5831996349,53.744649612
53, query 1058 sent to 3 with 26.7287316497,26.7420242371,26.5429795982,26.3344437916,27.8839887987,30.9822097764,34.080430754,37.1786517316,40.2768727093,43.3750936869,46.4733146645,49.5715356422,52.6697566198
53, query 1059 sent to 2 with 26.1941570167,26.2071837523,26.0121200062,26.3344437916,27.3263090227,30.3625655808,33.3988221389,36.435078697,39.4713352551,42.5075918132,45.5438483712,48.5801049293,51.6163614874
53, query 1060 sent to 0 with 25.6702738764,25.6830400773,26.0121200062,25.8077549157,26.7797828423,29.7553142692,32.7308456961,35.7063771231,38.68190855,41.6574399769,44.6329714038,47.6085028307,50.5840342577
54, query 1061 sent to 1 with 25.6702738764,25.1693792757,25.4918776061,25.2915998174,26.2441871854,29.1602079838,32.0762287822,34.9922495806,37.908270379,40.8242911774,43.7403119757,46.6563327741,49.5723535725
54, query 1062 sent to 3 with 25.1568683989,25.1693792757,24.982040054,24.7857678211,25.7193034417,28.5770038242,31.4347042066,34.292404589,37.1501049714,40.0078053538,42.8655057362,45.7232061186,48.5809065011
54, query 1063 sent to 2 with 24.6537310309,24.6659916902,24.4823992529,24.7857678211,25.2049173729,28.0054637477,30.8060101224,33.6065564972,36.407102872,39.2076492467,42.0081956215,44.8087419963,47.609288371
54, query 1064 sent to 0 with 24.1606564103,24.1726718564,24.4823992529,24.2900524647,24.7008190254,27.4453544727,30.18988992,32.9344253673,35.6789608145,38.4234962618,41.1680317091,43.9125671563,46.6571026036
55, query 1065 sent to 1 with 24.1606564103,23.6892184193,23.9927512678,23.8042514154,24.2068026449,26.8964473833,29.5860921216,32.2757368599,34.9653815982,37.6550263366,40.3446710749,43.0343158132,45.7239605515
55, query 1066 sent to 3 with 23.6774432821,23.6892184193,23.5128962425,23.3281663871,23.722666592,26.3585184356,28.9943702792,31.6302221227,34.2660739663,36.9019258098,39.5377776534,42.173629497,44.8094813405
55, query 1067 sent to 2 with 23.2038944164,23.2154340509,23.0426383176,23.3281663871,23.2482132602,25.8313480669,28.4144828736,30.9976176803,33.5807524869,36.1638872936,38.7470221003,41.330156907,43.9132917137
55, query 1068 sent to 0 with 22.7398165281,22.7511253699,23.0426383176,22.8616030593,22.783248995,25.3147211055,27.8461932161,30.3776653267,32.9091374372,35.4406095478,37.9720816583,40.5035537689,43.0350258794
56, query 1069 sent to 1 with 22.7398165281,22.2961028625,22.5817855513,22.4043709981,22.3275840151,24.8084266834,27.2892693518,29.7701120201,32.2509546885,34.7317973568,37.2126400252,39.6934826935,42.1743253618
56, query 1070 sent to 4 with 22.2850201975,22.2961028625,22.1301498403,21.9562835782,21.8810323348,24.3122581498,26.7434839647,29.1747097797,31.6059355947,34.0371614097,36.4683872246,38.8996130396,41.3308388546
56, query 1071 sent to 3 with 21.8393197936,21.8501808052,21.6875468434,21.5171579066,21.8810323348,23.8260129868,26.2086142854,28.5912155841,30.9738168828,33.3564181815,35.7390194802,38.1216207788,40.5042220775
56, query 1072 sent to 2 with 21.4025333977,21.4131771891,21.2537959066,21.5171579066,21.4434116881,23.349492727,25.6844419997,28.0193912724,30.3543405451,32.6892898178,35.0242390906,37.3591883633,39.694137636
57, query 1073 sent to 0 with 20.9744827298,20.9849136453,21.2537959066,21.0868147485,21.0145434543,22.8825028725,25.1707531597,27.459003447,29.7472537342,32.0355040215,34.3237543087,36.612004596,38.9002548832
57, query 1074 sent to 1 with 20.9744827298,20.5652153724,20.8287199884,20.6650784535,20.5942525852,22.424852815,24.6673380965,26.9098233781,29.1523086596,31.3947939411,33.6372792226,35.8797645041,38.1222497856
57, query 1075 sent to 4 with 20.5549930752,20.5652153724,20.4121455887,20.2517768844,20.1823675335,21.9763557587,24.1739913346,26.3716269105,28.5692624864,30.7668980622,32.9645336381,35.162169214,37.3598047899
58, query 1076 sent to 3 with 20.1438932137,20.153911065,20.0039026769,19.8467413467,20.1823675335,21.5368286436,23.6905115079,25.8441943723,27.9978772366,30.151560101,32.3052429654,34.4589258297,36.6126086941
58, query 1077 sent to 2 with 19.7410153494,19.7508328437,19.6038246234,19.8467413467,19.7787201829,21.1060920707,23.2167012778,25.3273104848,27.4379196919,29.548528899,31.659138106,33.7697473131,35.8803565202
58, query 1078 sent to 0 with 19.3461950424,19.3558161868,19.6038246234,19.4498065198,19.3831457792,20.6839702293,22.7523672522,24.8207642751,26.8891612981,28.957558321,31.0259553439,33.0943523669,35.1627493898
58, query 1079 sent to 1 with 19.3461950424,18.9686998631,19.2117481309,19.0608103894,18.9954828636,20.2702908247,22.2973199072,24.3243489896,26.3513780721,28.3784071546,30.405436237,32.4324653195,34.459494402
59, query 1080 sent to 4 with 18.9592711416,18.9686998631,18.8275131683,18.6795941816,18.6155732064,19.8648850082,21.851373509,23.8378620098,25.8243505107,27.8108390115,29.7973275123,31.7838160131,33.7703045139
59, query 1081 sent to 3 with 18.5800857187,18.5893258658,18.4509629049,18.306002298,18.6155732064,19.467587308,21.4143460388,23.3611047696,25.3078635005,27.2546222313,29.2013809621,31.1481396929,33.0948984237
59, query 1082 sent to 2 with 18.2084840044,18.2175393485,18.0819436468,18.306002298,18.2432617422,19.0782355619,20.9860591181,22.8938826743,24.8017062304,26.7095297866,28.6173533428,30.525176899,32.4330004552
60, query 1083 sent to 0 with 17.8443143243,17.8531885615,18.0819436468,17.939882252,17.8783965074,18.6966708506,20.5663379357,22.4360050208,24.3056721058,26.1753391909,28.045006276,29.914673361,31.7843404461
60, query 1084 sent to 1 with 17.8443143243,17.4961247903,17.7203047739,17.581084607,17.5208285772,18.3227374336,20.155011177,21.9872849204,23.8195586637,25.6518324071,27.4841061504,29.3163798938,31.1486536372
60, query 1085 sent to 4 with 17.4874280378,17.4961247903,17.3658986784,17.2294629149,17.1704120057,17.956282685,19.7519109535,21.5475392219,23.3431674904,25.1387957589,26.9344240274,28.7300522959,30.5256805644
61, query 1086 sent to 3 with 17.137679477,17.1462022945,17.0185807048,16.8848736566,17.1704120057,17.5971570313,19.3568727344,21.1165884375,22.8763041406,24.6360198438,26.3957355469,28.15545125,29.9151669531
61, query 1087 sent to 2 with 16.7949258875,16.8032782486,16.6782090907,16.8848736566,16.8270037656,17.2452138906,18.9697352797,20.6942566688,22.4187780578,24.1432994469,25.8678208359,27.592342225,29.3168636141
61, query 1088 sent to 0 with 16.4590273697,16.4672126836,16.6782090907,16.5471761834,16.4904636903,16.9003096128,18.5903405741,20.2803715354,21.9704024967,23.6604334579,25.3504644192,27.0404953805,28.7305263418
61, query 1089 sent to 1 with 16.4590273697,16.13786843,16.3446449089,16.2162326598,16.1606544165,16.5623034206,18.2185337626,19.8747641047,21.5309944467,23.1872247888,24.8434551308,26.4996854729,28.155915815
62, query 1090 sent to 4 with 16.1298468223,16.13786843,16.0177520107,15.8919080066,15.8374413281,16.2310573522,17.8541630874,19.4772688226,21.1003745578,22.723480293,24.3465860282,25.9696917634,27.5927974987
62, query 1091 sent to 3 with 15.8072498859,15.8151110614,15.6973969705,15.5740698464,15.8374413281,15.9064362051,17.4970798256,19.0877234461,20.6783670666,22.2690106872,23.8596543077,25.4502979282,27.0409415487
62, query 1092 sent to 2 with 15.4911048882,15.4988088401,15.3834490311,15.5740698464,15.5206925016,15.588307481,17.1471382291,18.7059689772,20.2647997253,21.8236304734,23.3824612215,24.9412919696,26.5001227177
63, query 1093 sent to 0 with 15.1812827904,15.1888326633,15.3834490311,15.2625884495,15.2102786515,15.2765413314,16.8041954645,18.3318495977,19.8595037308,21.3871578639,22.9148119971,24.4424661302,25.9701202634
63, query 1094 sent to 1 with 15.1812827904,14.8850560101,15.0757800505,14.9573366805,14.9060730785,14.9710105048,16.4681115552,17.9652126057,19.4623136562,20.9594147067,22.4565157571,23.9536168076,25.4507178581
63, query 1095 sent to 4 with 14.8776571346,14.8850560101,14.7742644495,14.6581899469,14.6079516169,14.6715902947,16.1387493241,17.6059083536,19.0730673831,20.5402264125,22.007385442,23.4745444715,24.9417035009
64, query 1096 sent to 3 with 14.5801039919,14.5873548899,14.4787791605,14.365026148,14.6079516169,14.3781584888,15.8159743376,17.2537901865,18.6916060354,20.1294218843,21.5672377332,23.005053582,24.4428694309
64, query 1097 sent to 5 with 14.2885019121,14.2956077921,14.1892035773,14.365026148,14.3157925846,14.090595319,15.4996548509,16.9087143828,18.3177739147,19.7268334466,21.1358929785,22.5449525104,23.9540120423
64, query 1098 sent to 2 with 14.0027318738,14.0096956362,13.9054195057,14.077725625,14.0294767329,14.090595319,15.1896617539,16.5705400951,17.9514184364,19.3322967777,20.7131751189,22.0940534602,23.4749318014
64, query 1099 sent to 0 with 13.7226772364,13.7295017235,13.9054195057,13.7961711125,13.7488871982,13.8087834126,14.8858685188,16.2391292932,17.5923900677,18.9456508421,20.2989116165,21.652172391,23.0054331654
65, query 1100 sent to 1 with 13.7226772364,13.454911689,13.6273111156,13.5202476903,13.4739094543,13.5326077444,14.5881511484,15.9143467074,17.2405422663,18.5667378253,19.8929333842,21.2191289432,22.5453245021
65, query 1101 sent to 4 with 13.4482236916,13.454911689,13.3547648933,13.2498427365,13.2044312652,13.2619555895,14.2963881255,15.5960597732,16.895731421,18.1954030688,19.4950747165,20.7947463643,22.0944180121
65, query 1102 sent to 3 with 13.1792592178,13.1858134552,13.0876695954,12.9848458817,13.2044312652,12.9967164777,14.0104603629,15.2841385778,16.5578167926,17.8314950074,19.1051732222,20.378851437,21.6525296518
65, query 1103 sent to 5 with 12.9156740334,12.9220971861,12.8259162035,12.9848458817,12.9403426399,12.7367821481,13.7302511557,14.9784558062,16.2266604567,17.4748651072,18.7230697578,19.9712744083,21.2194790588
66, query 1104 sent to 2 with 12.6573605528,12.6636552424,12.5693978795,12.7251489641,12.6815357871,12.7367821481,13.4556461326,14.6788866901,15.9021272476,17.1253678051,18.3486083626,19.5718489201,20.7950894776
66, query 1105 sent to 0 with 12.4042133417,12.4103821376,12.5693978795,12.4706459848,12.4279050714,12.4820465052,13.1865332099,14.3853089563,15.5840847026,16.782860449,17.9816361953,19.1804119417,20.3791876881
66, query 1106 sent to 1 with 12.4042133417,12.1621744948,12.3180099219,12.2212330651,12.1793469699,12.2324055751,12.9228025457,14.0976027772,15.2724030086,16.44720324,17.6220034714,18.7968037029,19.9716039343
66, query 1107 sent to 4 with 12.1561290749,12.1621744948,12.0716497234,11.9768084038,11.9357600305,11.9877574636,12.6643464948,13.8156507216,14.9669549484,16.1182591752,17.269563402,18.4208676288,19.5721718556
67, query 1108 sent to 3 with 11.9130064934,11.9189310049,11.830216729,11.7372722357,11.9357600305,11.7480023143,12.4110595649,13.5393377072,14.6676158494,15.7958939917,16.924172134,18.0524502762,19.1807284185
67, query 1109 sent to 5 with 11.6747463635,11.6805523848,11.5936123944,11.7372722357,11.6970448299,11.513042268,12.1628383736,13.268550953,14.3742635325,15.4799761119,16.5856886913,17.6914012707,18.7971138501
67, query 1110 sent to 2 with 11.4412514362,11.4469413371,11.3617401465,11.502526791,11.4631039333,11.513042268,11.9195816061,13.003179934,14.0867782618,15.1703765896,16.2539749175,17.3375732453,18.4211715731
67, query 1111 sent to 0 with 11.2124264075,11.2180025104,11.3617401465,11.2724762552,11.2338418547,11.2827814226,11.681189974,12.7431163353,13.8050426966,14.8669690578,15.9288954191,16.9908217804,18.0527481417
68, query 1112 sent to 1 with 11.2124264075,10.9936424602,11.1345053436,11.0470267301,11.0091650176,11.0571257942,11.4475661745,12.4882540086,13.5289418426,14.5696296767,15.6103175107,16.6510053448,17.6916931788
68, query 1113 sent to 4 with 10.9881778794,10.9936424602,10.9118152367,10.8260861955,10.7889817172,10.8359832783,11.218614851,12.2384889284,13.2583630058,14.2782370832,15.2981111605,16.3179852379,17.3378593153
68, query 1114 sent to 3 with 10.7684143218,10.773769611,10.693578932,10.6095644716,10.7889817172,10.6192636127,10.994242554,11.9937191498,12.9931957457,13.9926723415,14.9921489373,15.9916255331,16.991102129
68, query 1115 sent to 5 with 10.5530460353,10.5582942188,10.4797073533,10.6095644716,10.5732020829,10.4068783405,10.7743577029,11.7538447669,12.7333318308,13.7128188947,14.6923059586,15.6717930225,16.6512800864
69, query 1116 sent to 2 with 10.3419851146,10.3471283344,10.2701132063,10.3973731821,10.3617380412,10.4068783405,10.5588705489,11.5187678715,12.4786651941,13.4385625168,14.3984598394,15.358357162,16.3182544846
69, query 1117 sent to 0 with 10.1351454123,10.1401857677,10.2701132063,10.1894257185,10.1545032804,10.1987407737,10.3476931379,11.2883925141,12.2290918903,13.1697912664,14.1104906426,15.0511900188,15.991889395
69, query 1118 sent to 1 with 10.1351454123,9.93738205234,10.0647109421,9.98563720414,9.95141321478,9.99476595821,10.1407392752,11.0626246638,11.9845100525,12.9063954411,13.8282808298,14.7501662184,15.6720516071
69, query 1119 sent to 4 with 9.9324425041,9.93738205234,9.8634167233,9.78592446005,9.75238495048,9.79487063904,9.93792448965,10.8413721705,11.7448198514,12.6482675323,13.5517152132,14.455162894,15.3586105749
70, query 1120 sent to 3 with 9.73379365402,9.73863441129,9.66614838883,9.59020597085,9.75238495048,9.59897322626,9.73916599986,10.6245447271,11.5099234544,12.3953021816,13.2806809089,14.1660596362,15.0514383634
70, query 1121 sent to 5 with 9.53911778094,9.54386172307,9.47282542105,9.59020597085,9.55733725147,9.40699376174,9.54438267986,10.4120538326,11.2797249853,12.147396138,13.0150672907,13.8827384434,14.7504095961
70, query 1122 sent to 2 with 9.34833542532,9.3529844886,9.28336891263,9.39840185143,9.36619050644,9.40699376174,9.35349502626,10.2038127559,11.0541304856,11.9044482152,12.7547659449,13.6050836746,14.4554014042
71, query 1123 sent to 0 with 9.16136871681,9.16592479883,9.28336891263,9.21043381441,9.17886669631,9.2188538865,9.16642512574,9.9997365008,10.8330478759,11.6663592509,12.499670626,13.3329820011,14.1662933761
71, query 1124 sent to 1 with 9.16136871681,8.98260630286,9.09770153438,9.02622513812,8.99528936239,9.03447680877,8.98309662322,9.79974177079,10.6163869184,11.4330320659,12.2496772135,13.066322361,13.8829675086
71, query 1125 sent to 6 with 8.97814134248,8.98260630286,8.91574750369,8.84570063536,8.81538357514,8.8537872726,8.80343469076,9.60374693537,10.40405918,11.2043714246,12.0046836692,12.8049959138,13.6053081584
71, query 1126 sent to 4 with 8.79857851563,8.8029541768,8.73743255362,8.66878662265,8.63907590364,8.67671152714,8.80343469076,9.41167199666,10.1959779964,10.9802839961,11.7645899958,12.5488959956,13.3332019953
72, query 1127 sent to 3 with 8.62260694532,8.62689509326,8.56268390255,8.4954108902,8.63907590364,8.5031772966,8.62736599694,9.22343855673,9.99205843646,10.7606783162,11.5292981959,12.2979180756,13.0665379554
72, query 1128 sent to 5 with 8.45015480641,8.4543571914,8.3914302245,8.4954108902,8.46629438556,8.33311375067,8.454818677,9.0389697856,9.79221726773,10.5454647499,11.298712232,12.0519597141,12.8052071963
72, query 1129 sent to 2 with 8.28115171028,8.28527004757,8.22360162001,8.32550267239,8.29696849785,8.33311375067,8.28572230346,8.85819038988,9.59637292237,10.3345554549,11.0727379874,11.8109205198,12.5491030523
73, query 1130 sent to 0 with 8.11552867608,8.11956464662,8.22360162001,8.15899261894,8.13102912789,8.16645147566,8.12000785739,8.68102658209,9.40444546393,10.1278643458,10.8512832276,11.5747021094,12.2981209913
73, query 1131 sent to 1 with 8.11552867608,7.95717335369,8.05912958761,7.99581276656,7.96840854534,8.00312244614,7.95760770025,8.50740605044,9.21635655465,9.92530705885,10.6342575631,11.3432080673,12.0521585715
73, query 1132 sent to 6 with 7.95321810255,7.95717335369,7.89794699585,7.83589651123,7.80904037443,7.84305999722,7.79845554624,8.33725792944,9.03202942356,9.72680091767,10.4215724118,11.1163439059,11.8111154
74, query 1133 sent to 4 with 7.7941537405,7.79802988661,7.73998805594,7.67917858101,7.65285956694,7.68619879728,7.79845554624,8.17051277085,8.85138883508,9.53226489932,10.2131409636,10.8940170278,11.574893092
74, query 1134 sent to 3 with 7.63827066569,7.64206928888,7.58518829482,7.52559500939,7.65285956694,7.53247482133,7.64248643532,8.00710251543,8.67436105838,9.34161960133,10.0088781443,10.6761366872,11.3433952302
74, query 1135 sent to 5 with 7.48550525238,7.4892279031,7.43348452892,7.52559500939,7.4998023756,7.3818253249,7.48963670661,7.84696046512,8.50087383721,9.15478720931,9.8087005814,10.4626139535,11.1165273256
